0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6966,88.565,922.3,2057,2757.7,2722.8,3254.9,3818.1,4201.6,3514.8,3989.2,3124.5,3083.8,4499.9,4383.8,4763.5,4758.4,4758.4,4704.8,4573.1,4510.7,4444.9,4189.7,4110,3704.5,4370.6,4354.6,3769.6,3248.1,3698,3553.8,3636.6,3656.6,3740.8,3647.1,3520.9,3236.5,3368.9,3284.4,3463.2,3358.7,3510.4,3389.2,3247.4,2568.7,2805.9,2432,2052.3,1410.3,1124.2,1125.6,999.33,432.65,93.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.47,412.96,409.91,484.22,595.52,716.33,757.04,931.8,869.36,821.18,943.68,836.11,903.64,895.49,969.8,1131.7,890.74,813.71,874.11,889.72,872.76,842.9,851.38,841.54,736.69,768.24,697.66,684.43,663.39,681.37,741.1,842.56,803.19,600.61,490.67,388.53,320.67,255.18,248.73,244.32,245.34,238.21,251.78,255.18,314.9,423.82,419.07,470.65,656.6,880.22,1064.5,985.75,1264.3,1278.3,973.54,596.88,461.15,589.42,715.65,407.87,360.03,349.51,372.92,669.84,1828.6,2027.2,2022.4,2025.5,2126.6,1503.9,1253.8,1066.9,1013.6,1103.2,1835.4,1835.8,1312.2,1017.3,1132.7,1508,1473.4,1538.5,1345.1,1205,1195.8,1016.3,799.8,856.13,861.22,805.57,982.36,1075.7,1293.2,1707.2,1708.5,1382.4,1063.1,1018.7,1211.1,1705.8,1946.7,1792,1221.9,788.94,761.46,1192.4,1708.5,1620.6,1382.8,1186.3,1061.4,1221.2,1314.6,1301,1270.1,1460.5,1427.6,1209,951.14,902.28,1212.1,1310.8,1639.6,1644.4,1578.6,1445.9,1514.4,1461.8,1926,2239.2,1793.4,1654.2,1456.1,1286.7,1228.7,1420.1,1872.8,1463.9,1171.7,1719.7,1472.7,1601.6,1849.7,1682.7,1674.3,1656.3,2357.7,2591.5,2483.2,2550.4,2668.2,3136.1,2924.7,3334.6,3474.7,3287.1,2579.6,2129,1931.8,871.74,1036.7,1061.1,851.72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6966,104.85,667.12,1711.2,2946.7,2687.8,3009.5,3730.6,2717,2507,3040.7,2403.5,2508,3694.6,4704.1,4643,4575.2,4494.1,4195.1,4302.4,4438.8,4428.3,4306.1,3822.2,3281.7,3768.9,4189.4,4155.1,3392.3,2874.1,3487.3,3577.9,3517.5,3298.3,3343.4,3608.8,3631.2,3353.6,3186,3180.9,2833.1,2897.5,2747.9,2670.2,2455.7,2553.5,2573.5,2499.2,2742.1,2261,1440.8,961.32,545.98,173.74,5.0899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.18,377.67,459.11,516.12,584.67,595.52,744.83,854.09,936.89,892.44,830,839.16,783.17,871.74,990.16,1096.4,1274.9,829.66,914.15,955.55,844.25,843.57,742.45,861.9,828.98,824.91,791.32,721.08,698,673.91,650.83,563.63,590.77,593.83,464.54,349.51,256.87,223.62,207.33,210.38,216.15,215.14,218.19,213.44,201.9,219.55,242.28,302.34,379.03,513.41,825.59,878.52,799.8,833.05,923.32,758.4,457.08,379.03,440.45,467.94,353.92,355.62,401.43,614.53,1142.9,1564.3,1875.8,1681.4,1765.9,1963.4,1644.7,1300.7,1102.5,1136.4,1209,1364.4,1204.3,1213.1,1598.6,1657.6,1452.3,1431,1448.6,1529,1463.9,1076.7,863.26,842.56,902.28,871.06,926.03,1173.1,1318.6,1427.6,1502.9,1362.4,1330.2,1070.9,969.47,1150,1314.6,1504.9,1513.4,1104.5,835.43,951.48,1337,1517.1,1551.4,1290.1,1381.4,1274.2,1425.5,1532.8,1429.6,1379,1378,1239.6,1305.4,1034.6,1491.7,1389.9,1555.5,1541.6,1591.5,1973.5,1871.7,1857.5,2135.1,2059.4,1921.6,1786.6,1775,2102.1,1624,1920.9,1926.4,1687.1,1272.1,1226,1273.8,1397,1393.3,1815.1,1584.3,2055.7,2564,2458.8,2545,2625.1,2569.1,3078.7,2917.2,2817.5,3165.6,3525,3174.4,2229.4,1904.7,1252.5,829.32,970.14,1007.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.344,275.54,727.18,1395.7,1693.9,2496.1,3483.9,2955.2,2319.7,4242,2363.8,3759.8,3738.7,4367.2,4525.6,4754.3,4767.6,4509.7,4211.4,3798.1,4236.5,4211.1,4315.3,3957.3,3713.3,2694.6,3366.5,3615.2,3594.5,2888.7,3101.5,3464.6,3478.8,3273.9,3109.6,3415.4,3536.5,3377.3,3261,3000.7,3070.9,2782.5,1668.8,2485.3,2687.8,2632.9,2707.2,2556.9,2879.6,2706.8,2488.3,1506.3,656.94,312.86,5.0899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6966,210.72,373.6,456.06,512.39,512.73,763.15,724.81,807.6,943,1027.2,1093.3,1225.3,986.43,936.21,1043.4,1209,1091.6,1054.6,881.92,909.4,804.21,699.36,677.64,720.06,798.44,755.35,727.18,657.62,673.91,618.94,523.93,459.11,390.91,434.68,417.71,358.67,261.28,319.99,275.54,220.56,207.67,207.33,210.38,216.83,215.81,213.1,211.74,228.37,310.15,352.56,460.13,778.42,634.55,503.9,648.12,783.17,796.75,684.09,824.23,835.09,371.91,372.24,1048.5,1039,1061.4,1168.3,1444.2,1553.8,1606.4,1638.6,1751.6,1517.1,1195.8,1072.3,1106.2,1257.9,1317.6,1700,1721.4,1666.8,1556.5,1505.3,1379,1760.1,1787.9,1259.6,1363.1,922.98,928.75,1032.2,988.81,1067.5,1278.6,1148,1142.9,1264,1328.1,1290.1,1164.2,1066.2,1097.7,1275.9,1394,1174.4,767.56,1035,1360.4,1316.3,1279.3,1088.6,1201.6,1469,1488.3,1449.3,1381.1,1331.2,1569.7,1634.6,1702.8,1351.6,1139.8,1500.9,1400.4,1339.3,1420.8,1729.9,1943.7,1941.3,1885,1959.3,1591.5,1478.5,1748.9,1844.6,1638.3,1904.3,1834.8,1653.9,1531.1,1503.9,1074,1172,1292.5,1344.4,1652.9,1217.9,1847.3,2479.5,2528.3,2527,2372.3,2598.9,2792.7,2823.2,3391.3,3649.5,3399.1,2703.1,1765.2,1945.4,1081.8,654.91,729.22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.097,470.31,1768.2,2969.5,3872.1,3861.9,4332.9,4332.9,4304.4,4043.1,3480.2,4565.3,4793.7,4809.3,4791.3,4576.2,4517.8,4353.9,4304.4,3997.6,3886.3,3772,3423.2,3527.3,3394.7,2291.5,2588.1,3101.8,2755.7,2496.8,3070.6,3186.6,3000.7,3123.5,3254.9,3370.2,3353.3,3327.5,3105.2,2697.7,2775,2413.3,1639.6,1774,2241.6,2701.7,2397.7,2609.4,2779.5,2465.9,1408.6,681.71,424.16,99.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.234,155.41,322.7,374.96,457.42,544.96,667.46,693.25,730.58,838.82,924.67,1068.9,1133.7,1059.4,936.89,857.49,893.79,817.45,860.54,790.98,736.01,715.99,668.82,606.72,567.36,593.49,664.07,653.89,588.4,551.07,472.01,448.59,384.12,328.81,352.22,349.85,370.55,349.17,367.15,359.35,249.41,217.17,217.51,211.4,214.46,210.38,217.51,207.33,218.53,220.9,349.17,368.85,475.74,401.09,579.91,860.54,1123.2,1089.9,974.56,1166.6,1644.7,1200.5,667.46,927.39,1637.3,1739.4,1183.6,1075.7,1365.5,1537.2,1578.9,1489.3,1324.7,1160.5,1063.1,990.16,1050.6,1554.5,1629.5,1753.7,1549.7,1548.4,1563.6,1786.6,1931.1,2053.6,1401.1,1383.1,1180.2,1418.4,1155.8,1146.9,1026.1,943.68,1032.9,972.86,1122.8,1230.1,1211.4,1237.5,1271.5,1124.2,1087.9,1067.2,1025.8,834.41,1049.5,1095.7,1034.3,1094,879.54,1057.7,1053.3,1325.8,1510.7,1239.9,1145.9,1099.4,1190.7,1381.1,1594.9,1465.9,1119.1,976.93,1077,1398.4,1619.6,2007.1,2118.1,1881.2,1638.3,1566,1626.1,1414.3,1221.2,1254.2,1267.7,1292.8,1279.6,1303.7,1340.4,1266.4,1069.9,1039.4,1251.1,1514.8,1341.7,1027.5,1660.7,1894.8,2266.7,2331.5,2386.8,2499.8,3286.1,2997.3,3301,3749.6,3411.6,2528,1656.9,1784.9,944.35,629.12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.79,203.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.951,302.68,633.19,2580.3,2377,3892.1,4111,3601.3,3993.9,4451.3,4582.6,4799.1,4777.8,4721.1,4637.6,4613.5,4395.7,3961.3,3976.3,4425.9,4074.7,3568.1,3665.4,2924,3191.4,2662.7,1729.9,1539.5,2332.9,2812,2316.9,2710.9,2670.9,3091.3,2968.1,3202.3,3258.6,3040.4,2964.7,2869.4,2778.1,2956.9,2454.7,2142.2,2207.3,2375.3,1809.6,1475.4,2293.5,2263.7,1246,690.88,514.08,241.26,24.771,1.6966,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7506,45.81,269.77,292.16,337.29,527.32,625.72,631.15,693.93,757.38,830,879.54,1023.8,1094.7,1029.9,987.79,921.96,806.25,703.77,640.99,575.5,516.8,457.08,408.21,393.96,413.3,457.08,456.06,431.63,412.29,404.14,361.39,171.36,276.55,375.3,396.34,361.05,394.3,467.26,409.91,340.01,216.15,211.06,211.74,210.38,214.8,207.67,215.47,215.14,210.05,216.15,254.16,289.45,375.3,876.83,825.25,1144.2,1117.8,988.81,1192.7,2316.3,2445.9,1953.9,1377,1829.7,1762.1,1492.7,1122.5,1023.1,1262.6,1486.6,1355.3,1284.4,1300.7,1182.9,1041.7,944.02,1013.6,1275.5,1432.3,1557.5,1347.1,1306.1,1611.1,2142.5,1807.6,1474,1383.8,1419.1,1900.9,1704.8,1350.9,1278.3,1208.4,990.16,980.66,1071.3,1204.3,1287.1,1219.9,1177.8,1206,1356.3,1197.8,1185.3,1086.2,972.52,926.71,1095,1143.5,1231.4,1413,1490.3,1203.9,1081.1,955.89,1022.1,1407.9,1434.3,1191.4,1211.4,1213.1,1434.3,1416,1415,1265.4,1793,1845.3,1551.4,1751.6,1909.4,1806.9,1787.9,1408.6,1365.5,1348.5,1292.2,1133.4,1114,1223.3,1280.6,1179.5,1106.2,1103.5,1346.8,1288.8,1502.6,1294.5,1048.2,1124.5,1534.8,2375.6,2658.3,2598.9,3491.4,3325.1,3552.4,3634.9,3369.9,2763.5,2497.5,1774,1572.1,1041.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.64,209.37,345.44,63.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.365,255.18,647.44,950.46,2605.7,3552.8,3595.2,3398.7,3552.4,3366.8,4426.9,4753,4801.2,4735,4568.1,4310.8,4201.9,4306.8,3886,3987.5,4219.2,3746.2,2957.3,3039.7,2727.5,3261.3,3295.2,2593.2,2550.7,3146.6,2771.3,1878.9,2800.1,3244.7,3158.8,2822.5,2852.7,3247.7,3061.4,2811.7,2649.8,2557.2,2710.9,2486.6,2053.3,2106.9,1445.2,1531.1,2250.1,1520.2,821.86,554.8,576.86,457.42,346.12,139.8,225.65,14.931,22.056,0,0,0,0,0,0,0,0,0,0,5.0899,75.671,186.97,185.27,272.48,347.47,432.65,503.57,591.11,718.02,709.54,807.94,907.71,919.24,816.77,905.33,815.75,701.73,622.33,557.86,432.65,392.6,361.39,310.83,273.16,266.71,175.09,166.95,254.16,165.59,178.49,49.881,82.118,274.86,379.03,443.84,388.19,479.47,812.69,941.3,608.42,398.37,247.37,216.49,215.81,207.33,214.46,207.67,213.1,209.37,237.19,235.16,273.84,352.9,592.81,808.96,824.91,964.04,1192.1,1225.3,2045.8,2498.1,2519.5,2413,2001.4,1630.5,1310.8,1187,984.06,1045.5,1231.8,1337.3,1255.5,1313.2,1447.6,1172,996.61,975.91,1244.3,1475.4,1433,1277.2,1343.1,1442.5,1558.5,1528.3,1539.2,1620.3,1345.1,1672.6,1636.6,1461.8,1335.6,1496.8,1396,1378.7,1287.8,1179.5,1073.3,1184.6,1341.4,1472,1469.3,1664.1,1489,1363.1,1233.5,1274.9,1265.7,1229.4,1318.6,1440.1,1426.5,1244,1187.3,1183.2,1199.5,1398,1425.2,1263.7,1124.9,1431,1520.2,1807.6,1885,1530.7,1254.5,1255.2,1369.2,1356,1697.7,1964,1930.4,1646.1,1381.4,1422.1,1563.3,1514.1,1248.1,1494.1,1254.2,1228.7,1168.3,1117.1,1266.4,1160.5,1209,1316.6,1126.9,1098.4,1239.6,1479.1,2205.3,2674.6,2889.4,3026.5,3731.6,3518.2,3684.4,3392.6,2966.1,2137.8,2022.7,1399.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.609,109.6,483.54,99.424,3.3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.21,729.22,1982.7,2318.6,3772.7,2947.4,2561.3,2544.6,3625.4,3782.2,4517.2,4684.1,4639.7,4618.3,4503.6,4374.3,4309.8,4447.3,4023.1,3639.7,3701.4,3717.7,2787.3,2387.5,3303,3521.2,2741.8,2444.2,2183.9,2784.9,2053.6,2718.7,2849.7,3007.8,2553.1,2435,2838.5,3007.5,2841.5,2767.6,2693.6,2532.4,2498.8,2683.8,2360.7,1514.8,1270.5,1094,1351.2,1143.9,745.17,587.72,468.61,410.25,363.42,340.35,242.96,140.48,90.94,0,0,0,0,75.671,199.53,89.922,30.54,4.4113,66.509,36.308,60.061,49.203,167.97,159.15,301.32,330.17,419.07,455.04,496.44,716.66,778.76,647.78,586.7,653.89,674.93,557.18,474.38,419.41,369.53,361.39,248.05,126.23,84.493,30.879,35.29,0,6.7866,0,0,0,48.185,248.39,313.54,479.81,555.48,553.45,806.93,1049.2,706.82,583.99,351.55,222.26,212.76,214.46,210.05,217.17,211.06,210.72,229.05,298.61,322.7,317.61,544.96,792,843.57,914.83,1515.1,2084.2,2357.3,2461.2,2473,2519.5,2440.1,1635.6,1280.6,1213.4,1144.6,946.39,955.89,937.23,989.49,1212.1,1354.6,1351.2,1095.4,1062.1,1212.1,1415.3,1335.3,1225.7,1300.7,1350.9,1620.6,1352.9,1437.4,1677.6,1412.3,1616.9,1501.5,1427.2,1426.2,1504.9,1488.6,1324.4,1199.9,1180.9,1295.6,1223.6,1455,1450.6,1389.6,1464.2,1631.2,1650.5,1394.6,1456.7,1292.2,1114.4,1177.8,1303.7,1168.7,1183.9,1320.3,1311.2,1262,1343.7,1303,1253.8,1200.5,1138.1,1346.1,1899.2,1776.1,1757.7,1527,1507,1571.8,1589.4,1558.2,2102.8,1939.9,1607.4,1259.3,1290.8,1236.2,1258.6,1758.4,1882.6,1556.8,1446.2,1402.1,1226.7,1169.3,1265.7,1402.8,1216.5,1215.8,1217.9,1314.2,1203.3,1325.1,2030.5,2420.1,3021.1,3252.1,3614.9,3454.7,3495.4,3130.7,2617.9,2182.9,1988.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.5,298.95,535.8,45.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.12,371.57,1432.7,2007.5,2402.5,1952.2,3903.7,3667.5,4697,4651.2,4743.2,4699,4677.7,4654.6,4648.8,4552.4,4375.3,4016.3,4208.7,4100.5,3069.9,2653.9,2416.4,2302.4,3228.7,3268.1,2214.5,1897.9,2076,1839.8,2088.6,2571.4,2686.5,2602.7,1875.5,2008.8,2432,2447.9,2738.7,2872.4,3009.2,2766.2,2620.6,2055.7,2272.5,1829.7,1947.4,1096.7,1162.9,875.81,684.77,442.83,536.48,421.79,424.5,373.6,371.57,286.39,212.42,58.025,1.6966,0,17.984,254.16,273.16,270.11,134.71,19.681,87.208,8.4832,79.064,129.62,123.52,152.7,220.23,223.96,336.95,338.31,436.38,542.25,604.35,479.13,547.34,564.31,502.89,371.57,278.59,139.13,102.48,85.511,62.097,1.6966,0,0,0,0,0,0,0,0,0,1.6966,1.6966,167.63,360.03,254.84,238.21,404.14,553.11,559.89,514.76,291.14,231.76,200.88,232.44,275.88,288.77,224.98,242.28,348.49,426.54,419.07,407.87,780.8,992.54,1080.8,1525.6,2113,2505.3,2510.7,2293.2,2387.5,2184.9,1881.6,1308.1,1242.3,1193.8,1176.5,976.93,897.53,893.12,924.33,1007.1,1220.2,1260.6,1122.2,1158.8,1354.9,1426.9,1212.8,1209.4,1535.8,1599.3,1369.9,1427.2,1462.9,1494.7,1622.7,1765.2,1641.3,1767.9,1371.6,1215.8,1021.7,948.77,1307.1,1420.1,1442.2,1639.6,1492.4,1414,1433.3,1324.1,1289.8,1240.6,1114.4,946.39,1141.2,1314.6,1306.1,1280,1305.4,1344.1,1556.8,1682.1,1488.6,1176.8,1185.6,1303.7,1365.8,1294.5,1745.2,1929.4,1784.9,1693.3,1774.4,1509.3,1651.2,1871.7,2044.1,1641.3,1455.4,1516.8,1422.8,1255.9,1671.2,1853.1,1727.2,1373.3,1293.9,1254.5,1365.5,1324.4,1583.3,1334.2,1214.5,1260.3,1173.4,1504.6,1464.5,1373.3,1598.9,2199.5,2621.3,3134.7,3393.6,3678.7,3400.4,3469.6,3019.7,2432.7,2062.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.663,24.092,0,3.3933,402.45,51.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.398,196.47,375.98,884.97,1461.2,2558.5,4323.4,3942,4734,4760.5,4729.2,4701.8,4686.8,4726.5,4648.8,4636.6,4405.9,4248.4,3644.7,3330.2,2409.9,2568.4,1716,1833.7,3295.9,2798.8,1934.5,1479.8,1603,2438.4,2648.1,2369.5,2360.7,2774.7,2171,1485.6,2254.5,1773,2205,2690.5,2573.8,2842.9,2711.6,2517.1,1855.1,1584.3,1233.8,1323.4,925.35,719.38,588.74,560.23,511.03,448.59,398.71,403.8,405.16,365.46,312.18,293.52,80.421,0,0,8.4832,116.39,168.99,148.63,136.75,15.27,3.3933,6.1079,51.578,61.079,34.951,16.966,187.31,313.88,211.74,333.56,449.95,430.27,457.08,341.37,205.63,292.16,36.987,0,0,0,0,0,0,0,0,0,60.061,0,0,16.627,20.699,0,13.913,0,0,43.095,54.293,24.432,55.989,195.45,300.99,342.72,375.3,318.97,218.19,225.31,334.24,360.03,335.26,360.37,378.69,505.6,529.69,531.73,705.47,789.28,949.78,983.04,1164.2,2340.7,2386.5,1979.3,1853.1,1656.3,1650.2,1419.1,1304,1249.4,1247.7,1321.4,1245.3,1099.1,1128.6,1081.8,1114.4,1162.2,1079.1,1032.9,1055.3,1402.1,1545.3,1386.2,1583.7,1547.7,1543.3,1556.2,1404.8,1318.6,1509.7,1928.8,1895.5,1599.6,1258.9,1175.4,1069.9,1113,1343.4,1293.9,1372.9,1453.7,1391.9,1781.5,1348.2,1413.3,1306.4,1130,1107.2,1328.5,1286.1,1182.6,1394.6,1366.5,1325.1,1475.4,1930.8,2101.8,1566.3,1352.6,1423.8,1512.7,1625.1,1700.4,1942.7,2142.2,1918.9,1887,2010.9,1719,1307.4,1602.3,1785.2,1603.3,1580.9,1717.7,1472.4,1318.3,1674.6,2088.9,2202.9,1812.4,1942,1633.5,1416,1274.9,1614.9,1678,1386.8,1487.3,1350.5,1261.3,1220.9,1496.1,1492,1750.9,2439.1,2813.7,3109.3,3463.5,3313.6,3541.6,3562.6,2808.3,2301.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.36,201.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.398,291.82,1298.6,882.94,1586,4002.1,4384.1,3991.9,4623.4,4744.2,4714.3,4680.7,4740.1,4629.5,4655.6,4587.1,4031.9,3685.8,4003.8,3267.7,3021.4,1817.1,2430.6,2281,1766.6,1499.2,1803.5,1584,1914.8,2389.9,2238.9,1711.9,1610.1,2122.5,2214.1,1587,1771.6,1559.9,2245,2571.1,2582,2459.1,2526.6,2258.6,2532.4,2353.9,1678,1003.4,818.8,719.72,606.04,594.51,646.76,590.09,421.79,366.48,344.42,332.88,366.48,342.72,286.39,80.421,0,0,0,0,13.573,6.4473,0,51.239,0,0,6.1079,12.216,0,77.707,87.886,36.648,225.31,237.87,175.77,84.493,38.005,0,2.3753,0,0,0,0,0,0,0,0,0,0,0,3.054,0,0,0,0,0,76.349,1.6966,214.8,337.97,341.03,353.58,196.47,228.71,268.41,323.72,312.52,268.41,300.65,379.03,480.49,424.84,363.42,369.19,393.28,429.59,448.93,498.81,598.58,752.29,986.77,1478.1,1544,1708.5,1900.9,1795.1,1725.2,1562.6,1328.5,1178.2,1218.2,1205,1798.4,2019,1457.8,1236.5,1232.1,1116.7,960.3,956.23,1067.2,944.35,1014.9,1115.7,1186.3,1472,1612.5,1836.8,1852.7,2039.4,1776.1,1745.2,1758.1,1474,1304.4,1268.1,1190.4,1332.9,1352.9,1513.4,1371.9,1358.3,1553.8,2108.6,2110.6,1807.6,1461.2,1230.7,1549.7,1517.8,2040.1,1667.5,1423.8,1674.3,1846.6,1575.5,1353.2,1483.2,1915.5,1745.5,1743.8,1802.2,2310.2,2078.7,1797.4,1672.9,1873.8,1862.6,1504.9,1312.5,1349.5,1576.2,1669.5,1691.2,1627.4,1649.8,1646.4,1343.4,1360.7,1667.8,2190.4,2412.3,2270.8,1875.5,1532.1,1361.1,1253.8,1349.2,1749.9,1721.8,1607.7,1254.8,1149.3,1097.4,1359.4,1540.2,1578.2,1994.9,2438.8,2970.8,3192.4,3428.2,3180.5,3741.1,3197.2,2766.9
