265.42,267.92,267.92,269.17,265.42,269.17,268.75,265.83,265.42,266.67,267.92,269.17,267.92,269.17,267.5,270.42,269.17,270.83,269.17,268.75,269.17,265.42,265,268.75,271.25,269.17,271.25,370.57,270.83,266.25,268.75,267.08,270.42,267.5,268.75,266.67,265.42,269.58,269.17,270.42,270.42,269.17,267.08,271.67,266.67,272.5,268.75,270.42,269.17,264.58,267.5,266.67,269.58,266.25,266.67,272.08,269.17,269.58,271.25,266.25,268.75,267.08,270,267.08,266.67,269.58,270,270.42,263.75,267.08,269.58,269.58,267.08,266.25,270.83,330.52,513.18,1079.1,928.12,865.57,880.16,721.15,451.25,622.81,437.19,425.68,554.01,282.5,269.17,268.44,1024.5,1082.3,1140.6,1282.9,833.91,305.52,270.42,279.53,486.72,1331.7,1528.6,541.56,268.33,291.35,264.58,289.38,269.58,309.58,271.25,269.17,267.08,270.42,267.92,293.59,270,272.08,267.92,263.75,267.5,267.5,270.42,280,335.47,325.57,448.59,287.29,747.29,590.57,315.31,267.5,268.75,269.17,265.42,270,269.58,268.75,267.92,264.58,270,267.92,268.75,265.42,270.83,267.92,262.92,265.42,444.53,610.89,800.99,616.15,455.42,635.62,778.07,454.11,429.38,948.07,606.15,556.04,371.82,295.83,288.96,341.04,378.96,297.19,269.58,272.66,290.83,271.67,319.17,268.33,268.33,276.56,567.08,710.68,536.77,276.09,291.46,269.17,276.88,308.02,368.33,568.33,387.71,293.28,268.75,300.78,287.76,267.5,315.26,388.75,310.62,277.34,282.6,309.69,324.74,595.78,350.31,299.06,285.94,275.68,343.02,379.48,284.69,282.14,315.73,366.72,267.5,268.33,268.33,294.27,296.3,274.32,276.61,263.75,267.5,269.17,267.5,274.84,301.51,282.08,271.25,267.5,272.92,267.08,304.43,280.83,265.42,267.08,267.5,285.89,268.75,269.58,322.19,285.1,450.83,337.29,288.12,267.92,282.6,439.11,306.77,281.67,271.77,310.21,272.08,270.42,281.2,267.08,270.42,267.5,347.55,436.77,452.24,415.31,697.19,405.21,389.58,279.11,270.99,268.75,322.66,276.88,270.94,270.42,265.83,282.19,282.5,279.95,422.29,362.81,270.83,267.66,273.49,302.6,293.85,264.58,272.92,268.75,268.75,270.83,266.67,268.33,267.5,263.33,272.92,267.08,268.75,266.67,268.75,272.08,272.08,269.58,267.92,269.17,268.75,277.08,273.02,328.18,269.74,273.96,285.62,282.03,268.75,271.25,267.08,269.27,269.17,270.42,267.92
269.17,269.58,267.08,268.75,265,269.17,266.67,269.58,267.5,270,269.58,268.75,263.75,265.42,268.33,268.75,265.42,266.67,267.5,268.75,267.5,271.67,265,270,266.67,267.08,269.58,267.92,267.5,270.42,270.83,267.08,265.83,270.42,265.83,271.25,267.92,270.83,265.83,266.67,267.5,266.25,266.67,270.42,267.08,271.67,265.83,264.58,272.5,267.08,263.33,265.42,269.58,270,268.33,265.83,270.83,271.67,270.83,267.92,270.83,265.83,267.5,266.67,270.83,265.83,265.42,269.58,265.83,272.5,265.42,270,264.58,268.75,267.08,291.51,555.47,769.53,1001,776.3,621.82,681.77,491.15,750.52,773.07,613.02,330.31,326.51,313.54,431.25,1138.8,1160.2,1176,1358.5,1353.9,941.98,322.76,269.58,271.25,595.57,759.43,362.08,267.5,299.79,268.75,269.58,268.75,283.96,267.5,268.75,265.42,279.48,266.67,271.25,266.67,282.29,272.5,316.09,262.08,284.69,267.5,270,270,265.42,268.33,319.48,312.14,450.68,458.7,263.75,270.42,263.33,272.08,266.25,265,269.58,267.08,270,269.17,269.58,265,267.5,267.08,270,265.83,269.58,785.05,893.07,639.11,754.84,590.89,804.53,438.65,471.77,373.44,567.5,930,555.68,346.72,333.91,385.57,328.7,295.47,517.24,317.76,554.64,269.17,266.25,269.58,265,271.67,267.5,299.27,268.33,281.61,266.25,488.8,882.03,266.25,294.22,342.03,592.76,433.75,263.33,269.58,270,263.75,267.08,267.92,269.17,268.75,291.15,390.83,416.87,413.59,589.53,329.84,274.06,271.25,266.41,279.48,299.9,266.25,267.5,287.71,346.67,329.48,269.17,266.67,332.55,388.07,275.68,268.33,267.92,290.26,269.17,269.58,264.17,294.69,274.32,267.5,265.83,265.83,267.92,267.92,284.27,277.29,275.31,269.17,273.07,314.01,334.74,372.19,461.98,519.01,288.65,366.72,329.22,333.8,456.15,363.44,273.12,269.17,274.84,321.82,373.02,277.86,286.46,319.17,337.29,273.02,308.07,911.67,650.26,292.08,299.53,308.96,345.52,390.26,385.16,304.74,280.68,292.81,270,265.42,270,268.33,329.9,423.33,382.14,284.9,316.51,270.94,293.33,289.79,274.01,270.57,267.92,267.08,267.92,271.25,267.08,284.69,268.33,276.82,268.33,266.25,270,269.17,263.33,269.58,268.33,269.58,269.17,270,273.23,271.67,339.84,268.75,277.29,266.67,263.75,268.75,268.75,301.04,271.41,280.47,273.49,270
266.25,270.42,270,267.5,269.58,272.08,266.25,265,267.92,269.58,268.33,271.25,269.58,270,265.83,267.08,268.75,267.5,267.08,265.83,267.92,269.58,265.83,267.5,268.33,268.33,266.25,270.42,267.5,272.08,265.83,263.75,265.42,267.5,265.83,266.25,266.25,266.67,266.67,271.25,264.58,270.83,265.83,269.58,265.42,267.5,267.08,270,269.58,270.83,273.33,271.67,268.75,267.5,272.08,265.83,267.5,268.33,265.42,268.33,267.92,266.67,270.42,267.92,264.17,266.67,266.25,268.75,268.33,268.33,272.08,267.92,270,270.42,267.5,365.57,512.29,727.76,613.59,393.59,379.74,346.3,401.93,645.31,408.28,286.56,274.79,401.09,269.17,268.33,717.03,1259.7,1268.1,1397.2,844.17,568.8,1288.9,497.19,269.58,262.08,333.49,320.1,274.01,265,274.84,266.67,267.08,270,265.42,270.42,267.92,266.67,278.7,268.75,265.83,270.42,268.75,395.94,272.08,274.17,276.56,267.5,272.08,268.33,266.67,269.58,291.35,417.29,346.35,264.58,268.33,270.42,265,265.42,265.83,269.17,267.5,267.92,271.67,268.75,268.75,270,269.58,264.58,266.25,269.17,500.94,566.51,479.48,505.78,668.07,623.12,576.25,581.41,504.58,603.33,560.68,382.5,610.26,1134,398.91,459.74,441.2,509.06,1083,501.41,276.46,283.59,276.56,287.34,263.75,265.42,269.17,308.85,357.6,595.47,332.55,348.8,360.52,537.6,489.17,415.78,449.84,595.78,335.89,268.33,272.92,273.75,267.92,267.5,271.67,269.58,265.83,376.82,555.89,878.91,349.69,315.89,345.1,393.75,530.21,421.98,315,267.5,274.79,273.49,335.52,270.83,309.27,313.18,505.89,268.91,265.42,269.17,269.58,270,269.17,270.83,269.58,282.71,267.92,265.83,269.17,268.75,273.65,267.92,478.07,316.41,397.97,270.42,318.33,271.41,345.05,843.59,693.23,425.31,306.82,397.6,557.45,557.08,277.86,330.94,270.94,267.08,312.24,298.54,270.42,265.42,277.81,266.25,267.5,267.92,553.02,369.95,503.54,281.09,271.25,269.17,346.35,438.65,305.47,268.33,267.6,273.49,268.33,305.47,336.15,469.9,339.9,266.25,272.29,270.1,284.64,291.98,306.72,271.25,266.25,271.67,269.17,262.08,268.33,266.67,270,264.58,270.42,269.17,272.5,268.33,266.67,269.17,269.58,270.42,267.5,267.92,266.67,279.06,269.58,305.78,290.26,267.5,271.67,267.5,269.17,268.33,273.23,283.07,267.5,275.31,265.83
266.25,269.17,267.92,268.33,271.67,271.25,269.58,266.25,269.17,266.25,269.58,267.5,269.58,272.08,267.92,267.08,267.92,270.83,268.75,268.75,269.58,270.42,266.25,273.33,266.67,269.58,269.17,267.92,266.67,269.58,263.75,269.17,269.17,267.92,271.67,269.17,272.5,267.92,269.58,268.33,273.33,266.67,268.33,265,271.25,266.25,267.92,270.83,267.92,267.08,264.17,276.04,357.03,266.67,269.17,269.58,270,266.67,266.67,265,266.25,268.33,269.58,268.75,265.83,266.25,267.08,271.25,264.17,268.75,267.5,269.17,269.17,272.08,272.08,266.25,485.68,966.35,875.26,493.23,383.54,346.82,304.48,419.74,396.41,304.48,392.86,273.02,270,272.6,744.58,1102.9,1349.3,1221.9,489.22,538.59,1208,716.93,298.96,269.58,347.66,593.96,707.71,504.79,544.17,391.93,271.25,278.28,273.75,266.67,269.58,264.58,269.17,267.08,267.92,271.67,269.58,275.68,467.5,408.02,322.92,265,283.8,270,270.83,267.08,389.43,322.4,570.99,339.11,269.58,268.33,268.33,265.42,267.92,268.33,266.25,267.92,269.58,266.25,268.33,275,270.83,268.75,265.83,274.01,472.86,753.12,507.55,332.08,310.47,448.33,688.39,966.87,679.84,885.99,833.96,414.9,397.6,507.45,939.38,505.47,421.77,470.99,844.64,649.01,371.77,377.29,619.27,758.23,363.91,281.2,305.21,323.07,284.64,305.1,306.09,269.58,305.42,480.62,474.74,408.07,422.66,531.3,443.39,360.16,276.77,271.25,268.33,268.33,267.5,270,269.17,269.17,273.49,373.33,403.23,352.5,273.49,423.44,646.51,445.36,320.16,277.81,287.76,299.84,361.41,301.15,366.61,276.41,289.38,358.65,354.22,308.85,276.61,270,281.72,270.42,271.67,282.97,273.23,280.83,272.08,268.75,267.92,275.62,321.67,295.89,270.83,305.36,309.69,269.17,284.38,322.24,348.96,269.32,295.42,267.08,399.38,514.74,327.66,270.42,268.75,286.77,274.84,272.5,267.92,266.67,277.45,276.09,267.5,267.5,405.26,408.91,265.83,289.95,292.45,267.5,290.78,270,270.83,270.83,265.83,266.67,266.25,285.62,377.03,300.57,292.6,329.53,265.42,269.58,272.66,301.09,275.57,266.25,269.58,271.25,274.38,270.42,267.92,268.75,267.92,271.25,267.08,270,273.33,266.25,266.67,265,268.33,268.75,267.92,269.17,270.83,267.5,277.24,288.18,275.31,268.33,272.66,280.42,265.83,266.25,269.58,267.92,268.75,268.33,268.33
267.92,270.83,270,271.25,269.58,267.08,270,267.08,266.25,267.92,274.58,266.67,269.17,269.58,271.25,267.08,264.58,269.17,266.25,265.83,265.42,267.08,266.67,269.17,266.67,266.67,265.42,265.83,270,266.25,268.33,270.83,269.17,269.58,267.5,266.25,266.67,270.83,268.75,266.67,270.83,269.17,270.42,269.17,271.25,269.58,263.33,267.5,265.83,264.58,275.1,591.51,439.48,271.25,264.58,266.67,265.83,271.67,265.42,270.42,265.42,267.08,274.58,266.25,268.75,269.58,270.83,270,267.08,270.83,269.17,272.08,269.17,267.92,270,364.06,723.49,1309.5,1049.7,569.32,582.76,598.12,455.26,890.42,326.61,267.08,270.21,268.33,263.75,273.07,265,280.78,479.64,1250.3,1378.9,1167,1347.7,1207.1,652.19,308.75,457.76,1067.6,787.81,946.61,333.91,282.08,439.43,352.81,388.54,356.2,338.54,313.49,268.33,287.97,345.47,265.83,266.25,657.66,963.02,600.89,329.06,319.48,267.08,323.12,267.08,270.83,393.07,394.43,952.5,805.47,334.11,267.5,269.58,269.58,270.42,269.58,268.75,268.33,270,271.25,270.83,269.17,267.5,269.58,266.67,266.67,291.51,697.03,505.52,703.54,370.68,346.3,595.89,395.21,573.7,716.98,526.77,476.88,372.29,557.14,928.18,1399.7,885.16,642.19,672.86,513.23,558.12,448.96,476.35,480,595.62,308.12,275.73,316.15,336.35,295.83,289.01,339.79,646.67,675.83,493.75,349.27,482.5,698.49,599.27,311.72,275.99,269.58,266.25,272.92,267.08,263.33,267.5,268.75,268.33,299.74,273.54,294.27,611.93,444.48,265.83,270.83,287.34,288.12,345.05,274.84,323.12,275.62,298.85,276.04,273.96,271.67,264.58,306.25,293.65,271.67,277.92,281.67,274.27,279.95,321.35,271.46,273.96,267.08,264.17,266.67,276.56,266.67,265.42,268.75,267.08,265,264.58,333.28,461.88,329.01,281.67,325.1,278.65,307.55,319.64,267.5,291.56,315.68,270.99,277.76,276.82,276.46,269.17,276.41,350.68,347.71,783.44,606.41,276.15,277.76,287.92,400.99,450.1,343.02,286.56,265.83,269.58,271.41,297.08,341.61,318.75,285.42,268.44,289.38,309.69,273.91,269.17,315.26,344.17,296.82,269.17,280.42,276.51,270,271.35,272.66,267.08,274.17,266.67,265,268.33,269.17,268.33,266.25,267.08,269.17,267.08,262.08,267.08,267.08,267.92,390.83,268.75,277.4,279.11,269.58,264.58,271.25,271.25,267.08,281.67,269.58,266.25
269.58,269.17,268.75,271.67,265,267.08,273.33,267.92,269.17,268.75,268.33,269.58,270.83,269.17,268.33,270,264.58,264.58,272.08,269.17,271.25,267.92,269.17,266.67,268.75,267.92,262.92,264.58,270.83,269.17,270,267.5,267.08,268.33,267.08,271.67,271.67,271.67,266.67,269.58,269.58,267.5,267.5,268.33,270.83,268.33,267.08,267.92,308.59,571.67,593.23,572.76,348.18,270.42,269.58,267.92,267.5,267.08,269.58,265.42,266.25,270,269.58,268.75,267.08,264.17,269.58,270,267.92,269.17,269.17,271.25,264.17,269.17,270.83,269.17,702.19,1442.1,1708.6,1072.9,593.39,373.91,504.58,692.76,557.19,541.2,284.69,268.33,270,270.42,338.54,336.77,291.61,271.82,313.59,300.47,946.61,1169.7,339.48,366.09,439.22,529.17,344.32,466.46,329.38,278.18,330.05,629.22,298.49,344.64,323.12,308.44,310.47,276.04,271.46,294.58,326.98,358.85,441.46,717.29,371.77,526.09,803.33,910.78,267.08,352.86,586.04,762.66,456.61,391.72,523.39,421.77,305.47,270.16,277.5,269.58,269.17,270.42,267.92,271.67,265,269.58,267.92,271.67,267.5,270,289.11,604.53,614.69,682.29,1218.1,1133.1,571.67,509.69,423.65,435.94,459.69,361.41,433.44,901.93,966.41,1324.4,1516.9,1257.2,699.58,706.46,656.15,706.09,516.15,482.5,839.01,1097,560.73,408.33,440.52,342.81,311.88,283.02,353.75,635.36,699.69,628.12,596.77,476.2,592.81,863.12,801.46,358.91,266.25,271.67,268.75,271.67,266.25,267.92,268.33,298.96,283.07,400.73,283.28,295,291.67,274.01,280.47,333.02,332.08,269.58,322.55,326.04,282.14,359.38,270.99,295.31,267.08,288.07,268.75,270,305.42,278.18,288.12,289.01,284.74,269.69,265,286.25,278.75,294.9,305.52,301.82,292.03,268.75,268.33,298.7,307.19,286.35,478.7,281.61,273.54,272.71,281.3,281.72,373.7,351.72,519.43,267.92,327.34,293.33,283.02,359.32,301.04,357.81,344.58,283.85,265.83,374.9,291.15,313.65,281.72,453.49,303.75,282.55,293.33,325.68,273.07,270.42,356.35,280,294.58,325.31,335.26,267.08,263.75,305.31,342.92,408.33,369.95,266.25,270.83,266.67,267.08,270,267.5,310.16,270.42,268.33,310.16,273.91,275.62,267.92,268.75,265.42,267.5,269.17,266.25,295.89,303.28,314.9,277.86,326.46,268.33,299.9,292.97,272.6,295.47,269.58,265.42,313.54,287.71,264.17,269.58
265.83,265,266.67,269.17,267.5,272.08,269.58,268.75,267.92,267.92,268.33,269.58,268.75,270.42,266.67,271.25,265,272.08,266.25,266.67,271.67,267.92,268.33,267.92,270,269.17,270,266.25,265.42,264.58,268.75,263.75,267.08,268.33,262.92,265.83,268.75,267.5,268.33,267.5,272.92,269.17,269.17,267.5,267.92,270,272.92,267.5,302.45,588.59,820.62,498.12,284.32,268.33,267.5,267.08,270.83,270.42,267.08,263.75,265.83,269.17,268.33,263.75,265,269.17,268.33,270,266.67,264.58,267.5,268.75,267.08,270,272.08,268.75,312.34,1458.9,2101.7,1469.6,768.07,441.25,806.98,547.71,660,299.22,313.49,265.42,270.42,269.58,268.33,291.15,285.68,287.6,268.75,272.66,295.16,341.82,267.92,314.11,829.69,723.44,306.35,705.73,400.52,417.81,311.88,505.05,314.43,304.74,289.9,273.12,288.12,270,278.96,289.01,289.53,300.1,278.02,286.3,281.67,463.44,680.83,652.76,412.24,334.69,418.7,348.65,442.92,357.19,531.04,358.49,320.73,382.97,323.07,313.49,270,263.33,268.33,266.67,313.65,381.77,273.33,275.21,277.92,284.27,288.65,283.75,292.55,614.48,820.68,1401.8,680.62,636.98,655.26,782.29,437.55,452.29,605.99,940.1,1312.2,1253.1,1638.9,1800.5,805.05,1158.2,755.94,565.89,595.73,361.04,423.91,485.36,269.79,284.69,296.88,275.62,268.33,272.5,553.49,738.07,816.98,787.14,849.48,708.59,321.51,932.08,1463.7,961.51,416.72,265.83,268.75,267.92,269.17,270,267.92,295.57,369.27,560.36,277.71,308.49,309.06,332.55,344.22,273.96,287.66,305.89,294.74,289.58,284.69,267.08,285,281.67,268.75,276.56,333.44,356.61,281.25,299.74,295.05,367.08,269.58,291.25,271.25,265.42,281.25,268.33,307.5,312.29,370.42,269.58,303.23,294.17,301.15,263.75,423.8,348.7,288.28,267.5,268.33,315,265.83,292.81,309.79,327.76,283.44,634.38,361.82,272.24,271.77,268.33,271.25,272.08,265.83,276.04,442.86,534.48,337.14,511.88,337.66,304.95,268.75,268.75,302.03,318.33,289.17,262.08,267.92,269.58,634.79,310.57,264.58,267.92,276.04,297.24,482.55,305.78,322.29,379.74,294.95,319.53,267.08,283.02,282.45,267.5,268.33,317.08,300.52,286.98,363.02,285.31,268.33,273.65,274.48,270.42,290.36,283.44,357.45,364.79,526.82,525.21,684.11,443.44,416.04,430.31,291.25,283.07,281.35,270.57,265.42
266.25,268.33,269.17,267.92,266.67,266.67,269.17,266.25,270,269.58,266.67,270,269.58,266.67,273.33,268.33,267.08,265.83,272.92,269.58,267.5,267.92,268.75,268.75,266.67,266.25,267.92,269.58,267.92,269.58,270,270.42,272.5,266.25,265.83,267.08,267.08,267.5,268.75,270,269.17,269.17,268.75,270.83,269.58,269.17,266.67,268.75,513.91,966.35,976.98,321.77,271.25,271.25,269.17,266.25,270.42,266.25,267.5,267.5,269.17,269.58,264.58,268.75,269.58,268.33,269.17,270.42,265,267.5,270,266.25,268.75,266.25,269.17,266.67,268.75,1098.4,1429.7,1433.2,894.74,800.78,646.15,405.52,485.62,267.92,271.67,268.75,268.75,265.83,270,268.33,272.29,321.77,320.94,294.53,321.41,310.57,335.57,862.92,892.08,747.86,388.7,1515.3,682.76,754.95,593.18,761.2,285.99,308.02,300.68,360.99,287.24,318.75,268.75,266.25,277.29,267.92,293.65,285.57,380.47,408.49,294.95,314.01,587.29,560.99,500.62,323.91,418.7,329.06,421.88,471.3,491.09,317.03,591.88,347.14,284.43,268.75,268.75,311.41,499.43,627.34,476.56,313.23,275.21,292.45,273.91,371.93,325.31,372.24,479.84,543.8,387.76,591.98,460.16,533.91,377.71,368.7,429.48,1411.2,1226.1,1460.8,2548.4,2518,936.09,548.65,488.54,398.02,274.38,270,265.42,266.67,277.92,267.5,268.33,271.25,268.33,268.75,310.57,399.32,619.01,870.89,921.72,1050.2,988.18,921.46,1408.2,1112.3,839.79,414.79,271.67,282.08,308.49,276.09,267.08,289.84,394.64,295.47,282.97,275.73,274.79,293.75,275.99,275.62,271.88,267.92,288.23,269.17,300.26,303.33,267.5,351.88,273.54,275.21,327.5,294.64,282.55,270,301.15,440.62,358.8,270.99,289.84,270.83,270,266.25,331.72,298.44,333.49,269.17,270.16,273.07,338.49,306.72,313.12,322.55,272.6,288.44,265,266.25,268.33,266.25,267.92,269.17,331.09,315.73,415.1,291.93,270,286.04,272.19,265.83,268.33,284.69,315.62,273.44,332.55,433.75,483.33,330,343.59,394.9,288.59,270.42,270.83,267.08,267.92,270.94,330.83,507.55,287.76,267.92,268.33,271.67,280.42,314.84,295.42,307.45,276.51,268.75,272.29,267.92,271.25,267.08,269.17,276.04,273.18,371.77,280.42,455.16,291.2,341.09,285.1,288.54,265.42,267.92,268.75,369.84,491.77,568.91,530.83,366.82,315.21,352.92,351.61,272.5,266.67,272.6,272.6
265.83,270.42,273.33,267.08,266.67,267.08,270.42,266.25,268.33,266.67,268.75,272.92,269.17,270.42,267.5,267.08,265,267.08,265.42,266.25,268.33,270.42,269.17,269.58,268.33,262.92,267.5,266.25,269.17,267.08,267.08,266.67,268.75,265,266.67,269.17,267.5,270,270,268.75,272.5,267.5,267.08,265.42,269.58,271.67,354.58,272.08,270.83,336.61,982.55,341.82,265.42,270.83,268.33,266.25,266.25,267.5,265,271.25,265.83,269.17,266.25,269.17,267.92,263.75,273.75,266.25,265.83,267.92,272.08,268.75,267.5,267.08,269.17,269.58,265.83,352.4,787.71,664.79,668.54,612.24,457.76,379.27,368.75,267.92,265,264.17,269.58,269.58,269.58,269.17,267.92,276.61,280.94,308.91,409.11,455.05,471.09,996.3,711.46,356.46,755.36,1359.1,1066.8,662.34,295.05,383.39,386.35,305.83,299.01,485.42,345.89,291.93,402.34,318.7,296.72,343.33,266.67,277.03,510.99,502.4,512.45,369.11,534.22,609.84,448.54,399.32,427.81,387.76,306.82,616.77,454.01,545.31,398.28,320.52,534.38,281.61,270.83,271.25,285.62,635.68,417.34,326.46,295.99,269.58,267.92,269.17,323.39,287.34,268.75,269.32,379.9,399.53,339.53,429.27,377.86,582.4,591.93,1076,1052.6,1409.5,692.08,397.81,278.18,266.67,266.67,267.08,268.33,266.25,265.42,267.5,298.07,267.5,269.58,272.92,269.58,270.83,277.92,265.42,269.17,269.17,267.5,276.46,501.25,1387.2,2087.6,1561.9,1474.2,1048.3,288.96,321.51,416.25,289.06,360.1,742.5,673.8,289.53,267.08,327.76,303.59,271.04,306.61,269.17,270.57,326.61,275.62,291.88,276.98,342.14,342.55,387.19,325.83,288.59,295.94,332.6,283.7,313.18,354.9,522.66,464.01,268.85,301.98,262.5,274.32,294.64,300.57,307.66,401.98,368.54,280.94,333.85,321.82,370.42,298.12,375.26,265.83,274.79,287.4,278.33,294.53,278.23,302.24,281.25,268.33,277.29,284.79,271.82,278.28,281.61,304.58,305.42,436.04,468.49,373.59,457.5,464.64,267.92,291.56,262.92,269.58,265.42,332.24,355.05,270,269.74,265.83,298.18,337.34,408.91,277.03,270.42,281.67,267.5,291.51,269.58,305,281.61,266.67,267.92,267.92,267.92,265,269.17,289.79,264.17,292.81,268.33,266.67,267.5,328.7,266.25,302.86,275.21,270,269.17,268.33,263.75,350.68,447.4,464.48,470.62,402.76,389.84,333.02,309.58,267.5,267.08,274.74
265.83,270.42,270.42,269.58,267.92,271.67,267.5,265.83,267.08,267.08,270.42,267.08,266.67,265.83,268.33,268.75,265.42,267.5,271.25,271.25,270,268.75,272.08,271.25,267.92,267.5,268.75,267.08,268.75,271.25,266.25,264.58,267.5,270.42,271.25,270.83,264.58,270.83,268.75,265,270,267.08,267.5,269.58,266.25,270,267.5,268.33,271.25,400.36,701.2,268.33,270,267.5,272.5,272.08,266.25,270,268.75,272.08,266.67,268.75,269.17,267.5,269.17,271.25,264.58,270,269.17,267.08,269.58,269.58,268.33,269.17,270,267.5,265.83,357.24,914.01,959.48,724.17,850.21,338.02,302.24,427.5,269.17,269.58,270.83,270,270.83,271.25,269.58,292.86,324.74,273.54,287.81,404.17,339.38,1114.5,483.85,765.83,1883,2038.8,1491.5,800.94,735,346.04,402.4,543.23,396.46,307.97,300.62,359.32,284.27,310.52,277.08,271.25,312.71,295.05,267.92,479.48,287.34,295.36,331.51,451.41,361.41,474.22,821.77,498.02,405.31,342.92,946.98,1563.8,651.88,516.25,359.58,408.85,544.64,374.79,270.42,269.58,267.5,270,270,265.42,271.46,338.59,268.75,271.41,265,279.53,300.1,292.14,276.15,284.27,370.89,479.43,499.01,516.25,643.96,364.38,611.82,286.93,268.33,270.42,270,267.08,265,265.83,270,271.67,269.58,269.17,279.17,270,268.33,267.08,267.08,269.17,274.38,268.33,771.25,699.48,569.22,1135.7,854.17,1895.4,2837.6,1735.5,1371.9,1005.1,732.97,673.23,670.05,585.94,920.83,451.41,380.47,296.2,288.23,290.26,281.72,337.24,332.03,339.06,317.55,295.47,315.78,308.02,271.88,271.25,500.94,407.97,272.76,267.5,278.12,299.32,285.68,289.48,409.69,483.39,401.67,545.47,361.04,306.2,341.04,297.66,318.28,388.07,529.32,288.23,276.04,283.8,457.55,294.17,289.95,264.58,269.58,305.31,348.8,524.53,316.72,271.25,310.52,324.38,284.64,266.67,267.5,369.01,383.44,350.52,327.08,331.77,645.47,596.98,410.21,383.75,402.81,300.68,272.5,286.3,272.76,337.6,320.47,279.43,347.71,288.54,320.94,267.92,365.31,273.49,281.82,270.99,264.58,269.58,270,265.42,279.95,276.88,283.91,266.25,280.94,279.01,276.15,295,277.92,299.9,268.75,271.67,263.75,305,374.74,360.05,354.11,293.33,270.83,269.17,269.58,266.67,488.65,382.29,341.56,330.26,299.9,281.3,278.23,268.85,268.75,274.32
